task_name,feedback_loop,directive,task_iteration,validation,learning,filtered
"maintain and update human resources documents, such as organizational charts, employee handbooks or directories, or performance evaluation forms.",0.0,0.0,0.0,0.0,0.0,1.0
"maintain archive of images, photos, or previous work products.",0.0,0.0,0.0,0.0,0.0,1.0
"maintain awareness of advances in medicine, computerized diagnostic and treatment equipment, data processing technology, government regulations, health insurance changes, and financing options.",0.0,0.0,0.0,0.0,0.5909090909090909,0.4090909090909091
"maintain awareness of current income tax regulations, local zoning, building and tax laws, and growth possibilities of the area where a property is located.",0.0,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453
maintain awareness of new and emerging computational methods and technologies.,0.0,0.0,0.0,0.0,0.8775510204081632,0.12244897959183673
maintain client databases.,0.3409090909090909,0.0,0.0,0.0,0.38636363636363635,0.2727272727272727
maintain computer equipment used in instruction.,0.0,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444
"maintain contact with kitchen staff, management, serving staff, and customers to ensure that dining details are handled properly and customers' concerns are addressed.",0.0,0.3225806451612903,0.3010752688172043,0.0,0.27956989247311825,0.0967741935483871
maintain controlled drug inventory and related log books.,0.0,0.0,0.0,0.0,0.0,1.0
maintain current knowledge of credit regulations.,0.0,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077
"maintain current knowledge of equal employment opportunity (eeo) and affirmative action guidelines and laws, such as the americans with disabilities act (ada).",0.0,0.0,0.0,0.0,0.0,1.0
"maintain current knowledge of organizational policies and procedures, federal and state policies and directives, and current accounting standards.",0.0,0.07327586206896551,0.0,0.0,0.8103448275862069,0.11637931034482758
"maintain current knowledge of relevant regulations, including proposed and final rules.",0.0,0.0,0.0,0.0,0.7115384615384616,0.28846153846153844
"maintain customer records, using automated systems.",0.0,0.2698412698412698,0.25396825396825395,0.0,0.31746031746031744,0.15873015873015872
maintain databases of logistics information.,0.0,0.0,0.0,0.0,0.0,1.0
maintain familiarity with aspects of local real estate markets.,0.0,0.3237410071942446,0.2589928057553957,0.0,0.3237410071942446,0.09352517985611511
"maintain financial records, order merchandise, or prepare accounts.",0.0,0.0,0.0,0.0,0.0,1.0
"maintain financial records, such as accounts of daily collections and billings, and records of receipts issued.",0.0,0.0,0.0,0.0,0.0,1.0
"maintain growth, feeding, production, and cost records.",0.0,0.0,0.0,0.0,0.0,1.0
"maintain hardware and software, including computers, scanners, color copiers, and color laser printers.",0.0,0.0,0.0,0.0,0.0,1.0
maintain input or data quality of risk management systems.,0.0,0.5,0.0,0.0,0.24285714285714285,0.2571428571428571
"maintain knowledge in the field by reading professional journals, talking with other mathematicians, and attending professional conferences.",0.0,0.0,0.0,0.0,0.9024390243902439,0.0975609756097561
maintain knowledge of current events and trends in such areas as money laundering and criminal tools and techniques.,0.0,0.0,0.0,0.0,0.43137254901960786,0.5686274509803921
maintain knowledge of first-aid procedures.,0.0,0.0,0.0,0.0,0.0,1.0
"maintain knowledge of real estate law, local economies, fair housing laws, types of available mortgages, financing options, and government programs.",0.0,0.24696356275303644,0.2793522267206478,0.0,0.41295546558704455,0.06072874493927125
"maintain knowledge of tax code changes, and of accounting procedures and theory to properly evaluate financial information.",0.0,0.09259259259259259,0.07407407407407407,0.0787037037037037,0.7129629629629629,0.041666666666666664
"maintain knowledge of, comply with, and enforce all institutional policies, rules, procedures, and regulations.",0.0,0.0,0.0,0.0,0.0,1.0
maintain laboratory instruments to ensure proper working order and troubleshoot malfunctions when needed.,0.0,0.0,0.0,0.0,0.0,1.0
"maintain library of model documents, templates, or other reusable knowledge assets.",0.0,0.33663366336633666,0.3465346534653465,0.0,0.18811881188118812,0.12871287128712872
"maintain networks by performing activities such as file addition, deletion, or backup.",0.24489795918367346,0.2653061224489796,0.0,0.0,0.336734693877551,0.15306122448979592
maintain or modify all financial analytic models in use.,0.0,0.0,0.0,0.0,0.0,1.0
maintain or modify existing geographic information systems (gis) databases.,0.0,0.0,0.0,0.0,0.0,1.0
"maintain or repair plumbing by replacing defective washers, replacing or mending broken pipes, or opening clogged drains.",0.0,0.0,0.0,0.0,0.5769230769230769,0.4230769230769231
"maintain portfolios of artistic work to demonstrate styles, interests, and abilities.",0.0,0.0,0.0,0.0,0.0,1.0
maintain proper storage and security conditions for drugs.,0.0,0.0,0.0,0.0,0.631578947368421,0.3684210526315789
maintain quality of pool water by testing chemical levels.,0.0,0.0,0.0,0.0,0.0,1.0
"maintain records of daily activities, personnel reports, ship positions and movements, ports of call, weather and sea conditions, pollution control efforts, or cargo or passenger status.",0.0,0.0,0.0,0.0,0.0,1.0
"maintain records of sales, rental or usage activity, special permits issued, maintenance and operating costs, or property availability.",0.0,0.5409836065573771,0.3770491803278688,0.0,0.0,0.08196721311475409
maintain records of services provided and the effects of advice given.,0.0,0.19298245614035087,0.12982456140350876,0.06666666666666667,0.4666666666666667,0.14385964912280702
"maintain records of students' assessment results, progress, feedback, or school performance, ensuring confidentiality of all records.",0.0,0.42592592592592593,0.2777777777777778,0.0,0.0,0.2962962962962963
maintain regularly scheduled office hours to advise and assist students.,0.0,0.0,0.0,0.0,0.0,1.0
maintain sales forecasting reports.,0.0,0.0,0.0,0.0,0.0,1.0
"maintain talent files that include information such as performers' specialties, past performances, and availability.",0.0,0.44,0.0,0.0,0.0,0.56
"maintain understanding of current web technologies or programming practices through continuing education, reading, or participation in professional conferences, workshops, or groups.",0.03117619272555503,0.04274917335852622,0.02952290977798772,0.011572980632971186,0.8408124704770902,0.04416627302786963
"maintain working knowledge of various factors that determine a farm's capacity to produce, such as agricultural variables and proximity to market centers and transportation facilities.",0.0,0.5161290322580645,0.0,0.0,0.0,0.4838709677419355
"make and confirm reservations for transportation and accommodations, using telephones, faxes, mail, and computers.",0.0,0.3829787234042553,0.5319148936170213,0.0,0.0,0.0851063829787234
make and confirm reservations.,0.0,0.5588235294117647,0.0,0.0,0.0,0.4411764705882353
"make clinical recommendations to physicians, other health care providers, insurance companies, patients, or health care organizations.",0.0,0.0,0.3125,0.0,0.3125,0.375
make diagnoses when different illnesses occur together or in situations where the diagnosis may be obscure.,0.0,0.0,0.0,0.0,0.0,1.0
make manuscript acceptance or revision recommendations to the publisher.,0.0,0.375,0.2638888888888889,0.2777777777777778,0.0,0.08333333333333333
make many quick changes backstage during fashion shows and yet maintain poised appearance before audiences.,0.0,0.0,0.0,0.0,0.0,1.0
make presentations to educate the public on how to recycle or on the environmental advantages of recycling.,0.0,0.0,0.0,0.0,0.0,1.0
make recommendations to control or eliminate unsafe conditions at workplaces or public facilities.,0.0,0.0,0.0,0.0,0.0,1.0
"make reservations for patrons, such as for dinner, spa treatments, or golf tee times, and obtain tickets to special events.",0.0,0.0,0.0,0.0,0.0,1.0
make travel arrangements for sightseeing or other tours.,0.0,0.0,0.7058823529411765,0.0,0.0,0.29411764705882354
"manage and oversee operations, maintenance, administration, and improvement of commercial, industrial, or residential properties.",0.0,0.3582089552238806,0.4925373134328358,0.0,0.0,0.14925373134328357
"manage business and financial affairs for clients, such as arranging travel and lodging, selling tickets, and directing marketing and advertising activities.",0.0,0.0,0.0,0.0,0.0,1.0
"manage client portfolios, keeping client plans up-to-date.",0.0,0.0,0.0,0.0,0.0,1.0
manage newborn care during the first weeks of life.,0.0,0.0,0.0,0.0,0.7619047619047619,0.23809523809523808
"manage security programs designed to protect personnel, facilities, and information.",0.0,0.0,0.0,0.0,0.0,1.0
manage user access to systems and equipment through account management and password administration.,0.14619883040935672,0.18128654970760233,0.1111111111111111,0.0,0.52046783625731,0.04093567251461988
"manipulate and enhance scanned or digital images to create desired effects, using computers and specialized software.",0.0,0.37566137566137564,0.4497354497354497,0.0,0.14285714285714285,0.031746031746031744
"manipulate publicly accessible, commercial, or proprietary genomic, proteomic, or post-genomic databases.",0.2651162790697674,0.17674418604651163,0.19534883720930232,0.0,0.33488372093023255,0.027906976744186046
"map data between source systems, data warehouses, and data marts.",0.20958083832335328,0.25748502994011974,0.17964071856287425,0.0,0.31137724550898205,0.041916167664670656
map the presence of imperfections within objects using sonic measurements.,0.0,0.0,0.0,0.0,0.5102040816326531,0.4897959183673469
"mark copy to indicate and correct errors in type, arrangement, grammar, punctuation, or spelling, using standard printers' marks.",0.0,0.41935483870967744,0.3655913978494624,0.17921146953405018,0.0,0.035842293906810034
"mark up, paste, and assemble final layouts to prepare layouts for printer.",0.0,0.5081967213114754,0.4344262295081967,0.0,0.0,0.05737704918032787
"mark up, paste, and complete layouts and write typography instructions to prepare materials for typesetting or printing.",0.0,0.4315068493150685,0.5068493150684932,0.036986301369863014,0.0,0.024657534246575342
"market bank products to individuals and firms, promoting bank services that may meet customers' needs.",0.0,0.3116883116883117,0.5194805194805194,0.0,0.0,0.16883116883116883
market or promote the casino to bring in business.,0.0,0.0,0.0,0.0,0.0,1.0
measure and adjust voltages to specified values to determine operational accuracy of instruments.,0.0,0.0,0.0,0.0,0.0,1.0
measure and analyze system performance and operating parameters to assess operating condition of systems or equipment.,0.0,0.0,0.0,0.0,0.0,1.0
measure and analyze web site usage data to maximize search engine returns or refine customer interfaces.,0.0,0.0,0.0,0.0,0.0,1.0
"measure and mark surfaces to lay out work, according to blueprints or drawings, using tape measures, straightedges or squares, and marking devices.",0.0,0.0,0.0,0.0,0.0,1.0
"measure and verify levels of rock or gravel, bases, or other excavated material.",0.0,0.0,0.0,0.0,0.0,1.0
"measure dimensions of products to verify conformance to specifications, using measuring instruments such as rulers, calipers, gauges, or micrometers.",0.13986013986013987,0.32167832167832167,0.22377622377622378,0.0,0.26573426573426573,0.04895104895104895
measure ingredients required for specific food items being prepared.,0.0,0.0,0.0,0.0,0.0,1.0
"measure noise levels in workplaces and conduct hearing conservation programs in industry, military, schools, and communities.",0.0,0.0,0.0,0.0,0.0,1.0
"measure parts to determine tolerances, using precision measuring instruments such as micrometers, calipers, and verniers.",0.0,0.0,0.0,0.0,0.0,1.0
"measure parts to verify specified dimensions or settings, such as camera shutter speed or light meter reading accuracy, using measuring instruments.",0.0,0.0,0.0,0.0,0.0,1.0
"measure parts, using precision measuring instruments, to determine whether similar parts may be machined to required sizes.",0.0,0.0,0.0,0.0,0.0,1.0
"measure the effectiveness of marketing, advertising, and communications programs and strategies.",0.09777777777777778,0.20444444444444446,0.29777777777777775,0.08,0.28444444444444444,0.035555555555555556
"measure the intensity and identify the types of radiation in work areas, equipment, or materials, using radiation detectors or other instruments.",0.0,0.0,0.0,0.0,0.0,1.0
"measure velocity, horsepower, revolutions per minute (rpm), amperage, circuitry, and voltage of units or parts to diagnose problems, using ammeters, voltmeters, wattmeters, and other testing devices.",0.20833333333333334,0.0,0.0,0.0,0.4583333333333333,0.3333333333333333
"measure, weigh, and mix chemical ingredients, according to specifications.",0.0,0.0,0.0,0.0,0.0,1.0
"mediate between benefits providers and employees, such as by assisting in handling employees' benefits-related questions or taking suggestions.",0.0,0.0,0.0,0.0,0.0,1.0
mediate community disputes or assist in developing alternative plans or recommendations for programs or projects.,0.0,0.0,0.0,0.0,0.0,1.0
mediate interpersonal problems between residents.,0.0,0.0,0.3829787234042553,0.0,0.40425531914893614,0.2127659574468085
meet regularly with parents to discuss children's activities and development.,0.0,0.7037037037037037,0.0,0.0,0.0,0.2962962962962963
"meet with civic, educational, and community groups to develop community programs and events, and to discuss law enforcement subjects.",0.0,0.0,0.0,0.0,0.0,1.0
"meet with clients to answer queries on subjects such as risk exposure, market scenarios, or values-at-risk calculations.",0.0,0.0,0.0,0.0,0.725,0.275
"meet with clients to schedule and plan details of conventions, banquets, receptions and other functions.",0.0,0.0,0.0,0.0,0.0,1.0
"meet with clients' other advisors, such as attorneys, accountants, trust officers, or investment bankers, to fully understand clients' financial goals and circumstances.",0.0,0.0,0.0,0.0,0.0,1.0
"meet with clients, printers, or designers to discuss job requirements or binding plans.",0.0,0.0,0.0,0.0,0.0,1.0
"meet with customers to discuss menus for special occasions, such as weddings, parties, or banquets.",0.0,0.0,0.4722222222222222,0.0,0.0,0.5277777777777778
"meet with individuals, special interest groups, and others on behalf of executives, committees, and boards of directors.",0.0,0.0,0.0,0.0,0.0,1.0
meet with other professionals to discuss individual students' needs and progress.,0.0,0.0,0.0,0.0,0.0,1.0
meet with parents and guardians to discuss their children's progress and to determine priorities for their children and their resource needs.,0.0,0.6491228070175439,0.0,0.0,0.0,0.3508771929824561
"meet with prospective tenants to show properties, explain terms of occupancy, and provide information about local areas.",0.0,0.0,0.37209302325581395,0.0,0.0,0.627906976744186
"mix ingredients, such as liquor, soda, water, sugar, and bitters, to prepare cocktails and other drinks.",0.0,0.0,0.0,0.0,0.0,1.0
model transportation scenarios to evaluate the impacts of activities such as new development or to identify possible solutions to transportation problems.,0.0,0.0,0.0,0.0,0.0,1.0
modify and customize commercial programs for internal needs.,0.1875,0.28125,0.1796875,0.0,0.328125,0.0234375
"modify and refine designs, using working models, to conform with customer specifications, production limitations, or changes in design trends.",0.0,0.36363636363636365,0.4909090909090909,0.0,0.0,0.14545454545454545
"modify computer security files to incorporate new software, correct errors, or change individual access status.",0.0,0.0,0.0,0.0,0.0,1.0
modify computer-controlled robot movements.,0.0,0.43137254901960786,0.0,0.0,0.0,0.5686274509803921
modify existing databases and database management systems or direct programmers and analysts to make changes.,0.28387769284225156,0.26094510076441974,0.2098679638637943,0.07887421820708826,0.15879082696316887,0.007644197359277276
modify existing programs to enhance efficiency.,0.2358897431089443,0.3581473842115132,0.24039002437652354,0.04706544159009938,0.1031314457153572,0.015375960997562348
"modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",0.3598159509202454,0.25509969325153375,0.2004601226993865,0.046894171779141104,0.12381134969325154,0.013918711656441717
"modify existing software to correct errors, to adapt it to new hardware, or to upgrade interfaces and improve performance.",0.31642832875189175,0.28177409889736543,0.23552212990703278,0.037959045001081014,0.11542144114649289,0.012894956296136146
"modify or control biological systems to replace, augment, or sustain chemical or mechanical processes.",0.0,0.0,0.0,0.0,0.0,1.0
modify patient treatment plans as indicated by patients' responses and conditions.,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
modify treatment plans according to changes in client status.,0.0,0.0,0.5084745762711864,0.0,0.2542372881355932,0.23728813559322035
modify treatment plans to comply with changes in client status.,0.0,0.0,0.5116279069767442,0.0,0.0,0.4883720930232558
modify treatment plans to comply with changes in clients' status.,0.0,0.0,0.0,0.0,0.0,1.0
"modify, maintain, and repair electronics equipment and systems to ensure that they function properly.",0.20876826722338204,0.1524008350730689,0.08559498956158663,0.0,0.511482254697286,0.04175365344467641
"modify, update, and process existing policies and claims to reflect any change in beneficiary, amount of coverage, or type of insurance.",0.0,0.375,0.45,0.0,0.0,0.175
monitor and analyze energy consumption.,0.0,0.0,0.0,0.0,0.375,0.625
"monitor and analyze network performance and data input/output reports to detect problems, identify inefficient use of computer resources, or perform capacity planning.",0.0,0.0,0.0,0.0,0.41025641025641024,0.5897435897435898
monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.,0.07640449438202247,0.2853932584269663,0.27191011235955054,0.033707865168539325,0.30786516853932583,0.024719101123595506
"monitor and analyze sales records, trends, or economic conditions to anticipate consumer buying patterns and determine what the company will sell and how much inventory is needed.",0.0,0.0,0.0,0.0,0.0,1.0
monitor and control temperature of products.,0.0,0.0,0.0,0.0,0.4782608695652174,0.5217391304347826
"monitor and ensure a sound, ethical environment.",0.0,0.0,0.0,0.0,0.0,1.0
monitor and follow applicable laws and regulations.,0.0,0.0,0.0,0.0,0.0,1.0
"monitor and observe experiments, recording production and test data for evaluation by research personnel.",0.0,1.0,0.0,0.0,0.0,0.0
monitor bug resolution efforts and track successes.,0.4230769230769231,0.0,0.0,0.0,0.0,0.5769230769230769
"monitor changes affecting supply and demand, tracking market conditions, price trends, or futures markets.",0.0,0.2247191011235955,0.23595505617977527,0.0,0.39325842696629215,0.14606741573033707
monitor competitors' sales activities by following their advertisements in newspapers or other media.,0.0,0.0,0.0,0.0,0.0,1.0
monitor current reports of computer viruses to determine when to update virus protection systems.,0.0,0.0,0.0,0.0,0.65625,0.34375
"monitor database performance and perform any necessary maintenance, upgrades, or repairs.",0.3782542113323124,0.08422664624808576,0.07963246554364471,0.036753445635528334,0.40888208269525267,0.01225114854517611
monitor environments to ensure maintenance of optimum conditions for aquatic life.,0.0,0.0,0.0,0.0,0.0,1.0
"monitor event activities to ensure compliance with applicable regulations and laws, satisfaction of participants, and resolution of any problems that arise.",0.0,0.3927392739273927,0.41254125412541254,0.052805280528052806,0.0858085808580858,0.056105610561056105
"monitor events, trends, and other circumstances, research specific subject areas, attend art exhibitions, and read art publications to develop ideas and keep current on art world activities.",0.0,0.2549019607843137,0.3803921568627451,0.0,0.27450980392156865,0.09019607843137255
monitor financial market trends to ensure that client plans are responsive.,0.0,0.2222222222222222,0.2,0.0,0.4222222222222222,0.15555555555555556
monitor financial or operational performance of individual investments to ensure portfolios meet risk goals.,0.0,0.0,0.0,0.0,0.0,1.0
"monitor fundamental economic, industrial, and corporate developments by analyzing information from financial publications and services, investment banking firms, government agencies, trade publications, company sources, or personal interviews.",0.0,0.2488479262672811,0.10138248847926268,0.0,0.576036866359447,0.07373271889400922
"monitor how the wind, heat, or cold affect the curing of the concrete throughout the entire process.",0.0,0.24444444444444444,0.3037037037037037,0.0,0.4074074074074074,0.044444444444444446
"monitor industry websites or publications for information about patches, releases, viruses, or potential problem identification.",0.0,0.16853932584269662,0.0,0.0,0.6853932584269663,0.14606741573033707
"monitor market conditions, product innovations, and competitors' products, prices, and sales.",0.0,0.2375,0.25,0.0,0.4875,0.025
monitor markets or positions.,0.0,0.0,0.0,0.0,0.0,1.0
"monitor network performance to determine whether adjustments need to be made, and to determine where changes will need to be made in the future.",0.0,0.0,0.0,0.0,0.0,1.0
monitor or trace the location of goods.,0.0,0.0,0.0,0.0,0.0,1.0
monitor or track project milestones and deliverables.,0.0,0.0,0.0,0.0,0.0,1.0
monitor patients' conditions and progress and reevaluate treatments as necessary.,0.0,0.0,0.0,0.0,0.48484848484848486,0.5151515151515151
monitor patients' progress and adjust treatments accordingly.,0.0,0.0,0.0,0.0,0.46153846153846156,0.5384615384615384
monitor security system performance logs to identify problems and notify security specialists when problems occur.,0.0,0.0,0.0,0.0,0.0,1.0
"monitor student performance or assist students in academic environments, such as classrooms, laboratories, or computing centers.",0.0,0.0,0.0,0.0,0.0,1.0
"monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel.",0.1452991452991453,0.1623931623931624,0.15384615384615385,0.0,0.48717948717948717,0.05128205128205128
monitor the flow of energy in response to changes in consumer demand.,0.0,0.0,0.0,0.0,0.0,1.0
monitor the implementation and impact of guidelines for nondiscriminatory employment practices.,0.0,0.0,0.0,0.0,0.0,1.0
monitor use of data files and regulate access to safeguard information in computer files.,0.0,0.22784810126582278,0.0,0.0,0.569620253164557,0.20253164556962025
"monitor, evaluate, and record client progress according to measurable goals described in treatment and care plan.",0.0,0.0,0.0,0.0,0.0,1.0
"monitor, evaluate, and record client progress with respect to treatment goals.",0.0,0.47368421052631576,0.47368421052631576,0.0,0.0,0.05263157894736842
"monitor, evaluate, or record training activities or program effectiveness.",0.0,0.0,0.0,0.0,0.0,1.0
narrate presentations and productions.,0.0,0.29896907216494845,0.0,0.0,0.4845360824742268,0.21649484536082475
negotiate details of contracts and payments.,0.0,0.0,0.0,0.0,0.0,1.0
"negotiate prices and terms with suppliers, vendors, or freight forwarders.",0.0,0.0,0.0,0.0,0.0,1.0
negotiate prices or terms of sales or service agreements.,0.0,0.0,0.0,0.0,0.0,1.0
"negotiate the sale, lease, or development of property and complete or review appropriate documents and forms.",0.0,0.25862068965517243,0.5862068965517241,0.0,0.0,0.15517241379310345
"negotiate, renegotiate, and administer contracts with suppliers, vendors, and other representatives.",0.0,0.0,0.0,0.0,0.0,1.0
notify superior when restoration of artifacts requires outside experts.,0.0,0.0,0.0,0.0,0.0,1.0
notify supervisor or computer maintenance technicians of equipment malfunctions.,0.0,0.25815217391304346,0.0,0.0,0.3125,0.42934782608695654
"observe action of microorganisms upon living tissues of plants, higher animals, and other microorganisms, and on dead organic matter.",0.0,0.0,0.0,0.0,0.64,0.36
"observe and document client reactions, progress, or other outcomes related to art therapy.",0.0,0.0,0.7272727272727273,0.0,0.0,0.2727272727272727
"observe and evaluate children's performance, behavior, social development, and physical health.",0.0,0.0,0.0,0.0,0.0,1.0
"observe and evaluate students' performance, behavior, social development, and physical health.",0.0,0.7906976744186046,0.13953488372093023,0.0,0.0,0.06976744186046512
observe and evaluate students' work to determine progress and make suggestions for improvement.,0.0,0.37917222963951935,0.2136181575433912,0.3324432576769025,0.044058744993324434,0.030707610146862484
"observe and evaluate students' work to determine progress, provide feedback, and make suggestions for improvement.",0.010351201478743069,0.3245841035120148,0.27911275415896486,0.3390018484288355,0.03253234750462107,0.014417744916820702
observe and evaluate the performance of other instructors.,0.0,0.5,0.0,0.0,0.0,0.5
"observe and provide feedback on instructional techniques, presentation methods, or instructional aids.",0.0,0.0,0.0,0.0,0.0,1.0
"observe children's behavior for irregularities, take temperature, transport children to doctor, or administer medications, as directed, to maintain children's health.",0.0,0.0,0.0,0.0,0.7,0.3
observe clients' food selections and recommend alternate economical and nutritional food choices.,0.0,0.0,0.0,0.0,0.0,1.0
"observe patients' attendance, progress, attitudes, and accomplishments and record and maintain information in client records.",0.0,0.0,0.0,0.0,0.0,1.0
"observe teaching methods and examine learning materials to evaluate and standardize curricula and teaching techniques, and to determine areas where improvement is needed.",0.0,0.3835616438356164,0.2237442922374429,0.1141552511415525,0.2054794520547945,0.0730593607305936
"observe the structure and properties of matter, and the transformation and propagation of energy, using equipment such as masers, lasers, and telescopes to explore and identify the basic principles governing these phenomena.",0.0,0.0,0.0,0.0,0.0,1.0
"observe, analyze, and record patients' participation, reactions, and progress during treatment sessions, modifying treatment programs as needed.",0.0,0.0,0.0,0.0,0.0,1.0
obtain agreements from property owners to place properties for sale with real estate firms.,0.0,0.0,0.0,0.0,0.0,1.0
"obtain and analyze information on suspects, crimes, or disturbances to solve cases, to identify criminal activity, or to gather information for court cases.",0.0,0.0,0.0,0.0,0.7241379310344828,0.27586206896551724
"obtain and distribute updated information regarding domestic or international laws, guidelines, or standards.",0.0,0.0,0.0,0.0,0.8048780487804879,0.1951219512195122
"obtain and evaluate information on factors such as reporting formats required, costs, and security needs to determine hardware configuration.",0.0,0.0,0.3,0.0,0.31666666666666665,0.38333333333333336
"obtain and study information about clients' products, needs, problems, advertising history, and business practices to offer effective sales presentations and appropriate product assistance.",0.0,0.0,0.0,0.0,0.0,1.0
"obtain patients' histories from electronic records, patient interviews, dictated reports, or by communicating with referring clinicians.",0.0,0.0,0.0,0.0,0.8846153846153846,0.11538461538461539
"obtain, compile and record patient medical data, including health history, progress notes and results of physical examination.",0.0,0.0,0.0,0.0,0.68,0.32
offer advice on the purchase or sale of particular securities.,0.0,0.2,0.12580645161290321,0.0,0.5935483870967742,0.08064516129032258
offer counsel and comfort to bereaved families or friends.,0.0,0.36607142857142855,0.4375,0.0,0.13392857142857142,0.0625
operate and maintain audio-visual equipment.,0.0,0.0,0.0,0.0,0.0,1.0
"operate communication systems, such as telephone, switchboard, intercom, two-way radio, or public address.",0.0,0.0,0.0,0.0,0.0,1.0
operate computer-assisted engineering or design software or equipment to perform engineering tasks.,0.0,0.0,0.0,0.0,0.0,1.0
"operate computers programmed with accounting software to record, store, and analyze information.",0.0,0.3387096774193548,0.0,0.0,0.0,0.6612903225806451
"operate desktop publishing software and equipment to design, lay out, and produce camera-ready copy.",0.0,0.5120772946859904,0.4524959742351047,0.0,0.0,0.03542673107890499
"operate office equipment, such as voice mail messaging systems, and use word processing, spreadsheet, or other software applications to prepare reports, invoices, financial statements, letters, case histories, or medical records.",0.0,0.0,0.0,0.0,0.0,1.0
"operate office machines such as high speed business photocopiers, readers, scanners, addressing machines, stencil-cutting machines, microfilm readers or printers, folding and inserting machines, bursters, and binder machines.",0.0,0.0,0.0,0.0,0.0,1.0
"operate office machines, such as photocopiers and scanners, facsimile machines, voice mail systems, and personal computers.",0.0,0.16517857142857142,0.0,0.0,0.5357142857142857,0.29910714285714285
operate or oversee operation of radiologic or magnetic imaging equipment to produce images of the body for diagnostic purposes.,0.0,0.0,0.0,0.0,0.0,1.0
operate spreadsheet programs and other types of software to load and manipulate data and to produce reports.,0.2,0.23043478260869565,0.26521739130434785,0.0,0.29130434782608694,0.013043478260869565
"operate testing equipment, such as heat stress meters, octave band analyzers, motion analysis equipment, inclinometers, light meters, velometers, sling psychrometers, or colormetric detection tubes.",0.0,0.0,0.0,0.0,0.5737704918032787,0.4262295081967213
"operate typing, adding, calculating, or billing machines.",0.0,0.6086956521739131,0.2608695652173913,0.0,0.0,0.13043478260869565
"operate underwater video, sonar, recording, or related equipment to investigate underwater structures or marine life.",0.0,0.0,0.0,0.0,0.0,1.0
"optimize digital assets, such as text, graphics, or multimedia assets, for search engine optimization (seo) or for display and usability on internet-connected devices.",0.0,0.4054878048780488,0.4298780487804878,0.06097560975609756,0.07621951219512195,0.027439024390243903
optimize shopping cart experience or web site conversion rates against key performance indicators (kpis).,0.0,0.2692307692307692,0.2564102564102564,0.0,0.32051282051282054,0.15384615384615385
optimize web site exposure by analyzing search engine patterns to direct online placement of keywords or other content.,0.0,0.0,0.48936170212765956,0.0,0.0,0.5106382978723404
organize and display students' work in a manner appropriate for their perceptual skills.,0.0,0.5315315315315315,0.40540540540540543,0.0,0.0,0.06306306306306306
organize and label materials and display students' work.,0.0,0.4966887417218543,0.4304635761589404,0.0,0.0,0.0728476821192053
"organize and lead activities designed to promote physical, mental, and social development, such as games, arts and crafts, music, and storytelling.",0.0,0.391304347826087,0.42028985507246375,0.0,0.0,0.18840579710144928
"organize and lead activities designed to promote physical, mental, and social development, such as games, arts and crafts, music, storytelling, and field trips.",0.0,0.5862068965517241,0.0,0.0,0.0,0.41379310344827586
organize and maintain periodicals and reference materials.,0.0,0.6739130434782609,0.0,0.0,0.0,0.32608695652173914
organize and string together raw footage into a continuous whole according to scripts or the instructions of directors and producers.,0.0,0.5897435897435898,0.0,0.0,0.0,0.41025641025641024
"organize and work with detailed office or warehouse records, maintaining files for each policyholder, including policies that are to be reinstated or cancelled.",0.0,0.7352941176470589,0.0,0.0,0.0,0.2647058823529412
organize archival records and develop classification systems to facilitate access to archival materials.,0.0,0.5384615384615384,0.0,0.0,0.0,0.46153846153846156
"organize collections of books, publications, documents, audio-visual aids, and other reference materials for convenient access.",0.0,0.4830508474576271,0.2627118644067797,0.0,0.23728813559322035,0.01694915254237288
"organize data, and analyze and interpret its authenticity and relative significance.",0.0,0.3888888888888889,0.2698412698412698,0.0,0.1746031746031746,0.16666666666666666
"organize information for publication and for other means of dissemination, such as use in cd-roms or internet sites.",0.0,0.5347776510832383,0.3922462941847206,0.0,0.03078677309007982,0.04218928164196123
"organize material and complete writing assignment according to set standards regarding order, clarity, conciseness, style, and terminology.",0.01174199774811002,0.3800868586134792,0.4560077207656426,0.0337783496863439,0.10583882901721087,0.012546244169213447
"organize or engage in interfaith, community, civic, educational, or recreational activities sponsored by or related to religious programs.",0.0,0.0,0.0,0.0,0.0,1.0
"organize or work with detailed office or warehouse records, using computers to enter, access, search or retrieve data.",0.0,0.0,0.0,0.0,0.0,1.0
organize production and design of curriculum materials.,0.0,0.5388888888888889,0.42777777777777776,0.0,0.0,0.03333333333333333
organize public exhibits and displays to promote public awareness of diverse and distinctive cultural traditions.,0.0,0.36619718309859156,0.4014084507042254,0.0,0.17253521126760563,0.05985915492957746
"oversee or provide expertise on manufacturing, assembly, or fabrication processes.",0.0,0.0,0.0,0.0,0.0,1.0
oversee the flow of cash or financial instruments.,0.0,0.0,0.0,0.0,0.0,1.0
