"occupation_id","task_id","source_id","source_role","exposure_score","augmentation_score","automation_score","evidence_weight","confidence","promotion_status","notes"
"occ_27_1024_00","task_occ_27_1024_00_23971","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1000","0.6200","0.0920","0.4600","0.5428","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_27_1024_00","task_occ_27_1024_00_23972","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1700","0.1500","0.4220","0.4600","0.5704","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_27_1024_00","task_occ_27_1024_00_299","src_anthropic_ei_2026_01_15","live_task_evidence","0.2600","0.2000","0.7200","1.0000","0.6100","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_1024_00","task_occ_27_1024_00_299","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_1024_00","task_occ_27_1024_00_299","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2500","0.2300","0.6720","0.1800","0.4352","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_1024_00","task_occ_27_1024_00_300","src_anthropic_ei_2026_01_15","live_task_evidence","0.1800","0.6100","0.3800","1.0000","0.7500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_1024_00","task_occ_27_1024_00_300","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_1024_00","task_occ_27_1024_00_300","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2500","0.2300","0.6720","0.1800","0.4352","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_1024_00","task_occ_27_1024_00_301","src_anthropic_ei_2026_01_15","live_task_evidence","0.2300","0.3600","0.6500","1.0000","0.7900","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_1024_00","task_occ_27_1024_00_301","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_1024_00","task_occ_27_1024_00_301","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2500","0.2300","0.6720","0.1800","0.4352","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_1024_00","task_occ_27_1024_00_302","src_anthropic_ei_2025_03_27","live_task_evidence","0.0500","0.4300","0.5100","1.0000","0.7800","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_1024_00","task_occ_27_1024_00_302","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_1024_00","task_occ_27_1024_00_302","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2500","0.2300","0.6720","0.1800","0.4352","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_1024_00","task_occ_27_1024_00_303","src_anthropic_ei_2025_03_27","live_task_evidence","0.0500","0.0000","0.0000","1.0000","0.7800","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_1024_00","task_occ_27_1024_00_303","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_1024_00","task_occ_27_1024_00_303","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2500","0.2300","0.6720","0.1800","0.4352","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_1024_00","task_occ_27_1024_00_304","src_anthropic_ei_2026_01_15","live_task_evidence","0.1000","0.1900","0.1200","1.0000","0.5000","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_1024_00","task_occ_27_1024_00_304","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_1024_00","task_occ_27_1024_00_304","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1000","0.1900","0.0920","0.1800","0.3400","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_1024_00","task_occ_27_1024_00_305","src_anthropic_ei_2026_01_15","live_task_evidence","0.1000","0.1000","0.1100","1.0000","0.5400","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_1024_00","task_occ_27_1024_00_305","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_1024_00","task_occ_27_1024_00_305","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1700","0.1500","0.4220","0.1800","0.4216","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_1024_00","task_occ_27_1024_00_306","src_anthropic_ei_2026_01_15","live_task_evidence","0.2400","0.6300","0.5300","1.0000","0.7500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_1024_00","task_occ_27_1024_00_306","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_1024_00","task_occ_27_1024_00_306","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2500","0.2300","0.6720","0.1800","0.4352","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_1024_00","task_occ_27_1024_00_307","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_1024_00","task_occ_27_1024_00_307","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1700","0.1500","0.4220","0.1800","0.4216","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_1024_00","task_occ_27_1024_00_308","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_1024_00","task_occ_27_1024_00_308","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1700","0.1500","0.4220","0.1800","0.4216","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_1024_00","task_occ_27_1024_00_309","src_anthropic_ei_2026_01_15","live_task_evidence","0.2300","0.2000","0.7800","1.0000","0.7000","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_1024_00","task_occ_27_1024_00_309","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_1024_00","task_occ_27_1024_00_309","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1700","0.1500","0.4220","0.1800","0.4216","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_1024_00","task_occ_27_1024_00_310","src_anthropic_ei_2026_01_15","live_task_evidence","0.1500","0.5400","0.4100","1.0000","0.7100","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_1024_00","task_occ_27_1024_00_310","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_1024_00","task_occ_27_1024_00_310","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2500","0.2300","0.6720","0.1800","0.4352","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_1024_00","task_occ_27_1024_00_312","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_1024_00","task_occ_27_1024_00_312","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1700","0.1500","0.4220","0.1800","0.4216","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_1024_00","task_occ_27_1024_00_313","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_1024_00","task_occ_27_1024_00_313","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2500","0.2300","0.6720","0.1800","0.4352","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd_01","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2500","0.2300","0.6720","0.4600","0.5888","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd_02","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.5900","0.7100","0.1080","0.4600","0.4324","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd_03","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.7700","0.6100","0.3680","0.4600","0.4232","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_27_1024_00","task_occ_27_1024_00_jd_gd_04","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.6500","0.7300","0.1680","0.4600","0.4416","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_27_3023_00","task_occ_27_3023_00_22623","src_anthropic_ei_2026_01_15","live_task_evidence","0.2200","0.4700","0.6200","1.0000","0.7500","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3023_00","task_occ_27_3023_00_22623","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22623","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1500","0.3300","0.3020","0.1800","0.4148","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22624","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22624","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1800","0.2200","0.4420","0.1800","0.4284","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22625","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22626","src_anthropic_ei_2026_01_15","live_task_evidence","0.1900","0.3000","0.6700","1.0000","0.7600","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3023_00","task_occ_27_3023_00_22626","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22626","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0900","0.1000","0.0920","0.1800","0.3264","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22627","src_anthropic_ei_2026_01_15","live_task_evidence","0.0800","0.1000","0.0900","1.0000","0.4800","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3023_00","task_occ_27_3023_00_22627","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22627","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1500","0.3300","0.3020","0.1800","0.4148","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22628","src_anthropic_ei_2026_01_15","live_task_evidence","0.0700","0.1000","0.0800","1.0000","0.4900","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3023_00","task_occ_27_3023_00_22628","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22628","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0700","0.1000","0.0590","0.1800","0.3332","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22629","src_anthropic_ei_2026_01_15","live_task_evidence","0.0900","0.1000","0.1000","1.0000","0.4800","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3023_00","task_occ_27_3023_00_22629","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22629","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1500","0.3300","0.3020","0.1800","0.4148","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22630","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22630","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0700","0.1000","0.0590","0.1800","0.3332","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22631","src_anthropic_ei_2026_01_15","live_task_evidence","0.1800","0.4500","0.5900","1.0000","0.7600","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3023_00","task_occ_27_3023_00_22631","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22631","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1800","0.2200","0.4420","0.1800","0.4284","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22632","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22632","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.2400","0.5520","0.1800","0.4556","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22633","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.2375","0.4213","0.2500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22633","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.5300","0.6400","0.0850","0.1800","0.3196","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22634","src_anthropic_ei_2026_01_15","live_task_evidence","0.1900","0.3700","0.5900","1.0000","0.7300","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3023_00","task_occ_27_3023_00_22634","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22634","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.2400","0.5520","0.1800","0.4556","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22635","src_anthropic_ei_2026_01_15","live_task_evidence","0.2200","0.6500","0.4900","1.0000","0.7400","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3023_00","task_occ_27_3023_00_22635","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22635","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1500","0.3300","0.3020","0.1800","0.4148","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22636","src_anthropic_ei_2026_01_15","live_task_evidence","0.2200","0.1700","0.7500","1.0000","0.7200","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3023_00","task_occ_27_3023_00_22636","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22636","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2100","0.1900","0.3920","0.1800","0.4624","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22637","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22637","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1500","0.3300","0.3020","0.1800","0.4148","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22638","src_anthropic_ei_2026_01_15","live_task_evidence","0.1900","0.6400","0.4300","1.0000","0.7700","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3023_00","task_occ_27_3023_00_22638","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22638","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2100","0.1900","0.3920","0.1800","0.4624","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22639","src_anthropic_ei_2026_01_15","live_task_evidence","0.0700","0.1000","0.5800","1.0000","0.6000","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3023_00","task_occ_27_3023_00_22639","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22639","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.2400","0.5520","0.1800","0.4556","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22640","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22640","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1500","0.3300","0.3020","0.1800","0.4148","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22641","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22641","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.2400","0.5520","0.1800","0.4556","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22642","src_anthropic_ei_2026_01_15","live_task_evidence","0.1800","0.4500","0.5500","1.0000","0.7300","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3023_00","task_occ_27_3023_00_22642","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22642","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.2400","0.5520","0.1800","0.4556","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22643","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.2375","0.4213","0.2500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22643","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1500","0.3300","0.3020","0.1800","0.4148","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22644","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22644","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1500","0.3300","0.3020","0.1800","0.4148","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22645","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22645","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.2400","0.5520","0.1800","0.4556","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22646","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22647","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22647","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1500","0.3300","0.3020","0.1800","0.4148","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22648","src_anthropic_ei_2026_01_15","live_task_evidence","0.0900","0.1000","0.1100","1.0000","0.4800","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3023_00","task_occ_27_3023_00_22648","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22648","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0900","0.1000","0.0920","0.1800","0.3264","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22649","src_anthropic_ei_2026_01_15","live_task_evidence","0.1800","0.2200","0.4700","1.0000","0.6300","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3023_00","task_occ_27_3023_00_22649","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22649","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1800","0.2200","0.4420","0.1800","0.4284","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22650","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22650","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1500","0.3300","0.3020","0.1800","0.4148","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22651","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22651","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1300","0.2400","0.5520","0.1800","0.4556","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_22652","src_anthropic_ei_2026_01_15","live_task_evidence","0.2000","0.1900","0.0900","1.0000","0.6300","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3023_00","task_occ_27_3023_00_22652","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.7125","0.4638","0.7500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3023_00","task_occ_27_3023_00_22652","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2100","0.1900","0.3920","0.1800","0.4624","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3023_00","task_occ_27_3023_00_jd_jr_01","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.0700","0.1000","0.0590","0.4600","0.4508","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_27_3023_00","task_occ_27_3023_00_jd_jr_02","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1500","0.3300","0.3020","0.4600","0.5612","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_27_3023_00","task_occ_27_3023_00_jd_jr_03","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.1800","0.2200","0.4420","0.4600","0.5796","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_27_3023_00","task_occ_27_3023_00_jd_jr_04","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.5700","0.6600","0.0980","0.4600","0.4232","active_supporting","cluster_proxy|mapped_from_task_family"
"occ_27_3031_00","task_occ_27_3031_00_1764","src_anthropic_ei_2026_01_15","live_task_evidence","0.2200","0.3600","0.6500","1.0000","0.7800","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3031_00","task_occ_27_3031_00_1764","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3031_00","task_occ_27_3031_00_1764","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.2300","0.5900","0.2320","0.1800","0.4828","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3031_00","task_occ_27_3031_00_1765","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.2375","0.4213","0.2500","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
"occ_27_3031_00","task_occ_27_3031_00_1765","src_v2_cluster_prior_proxy_2026_03","cluster_prior_proxy","0.5100","0.6600","0.0720","0.1800","0.3808","backstop_only","cluster_proxy|mapped_from_task_family|proxy_backstopped_by_task_evidence"
"occ_27_3031_00","task_occ_27_3031_00_1767","src_anthropic_ei_2026_01_15","live_task_evidence","0.2400","0.1800","0.7800","1.0000","0.7100","active_live","task_match|evidence_type=anthropic_task_usage"
"occ_27_3031_00","task_occ_27_3031_00_1767","src_openai_gpts_are_gpts_2023","benchmark_task_label","0.4750","0.4425","0.5000","0.7200","0.6000","active_supporting","task_match|benchmark_task_label"
