"occupation_id","task_id","onet_task_id","task_statement","task_family_id","task_type","time_share_prior","value_centrality","bargaining_power_weight","role_criticality","ai_support_observability","source_mix","source_confidence","notes"
"occ_17_2141_00","task_occ_17_2141_00_1431","1431","Design test control apparatus or equipment or develop procedures for testing products.","cluster_drafting","Supplemental","0.0160","0.3622","0.4011","optional","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5000","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_19627","19627","Calculate energy losses for buildings, using equipment such as computers, combustion analyzers, or pressure gauges.","cluster_analysis","Supplemental","0.0290","0.5822","0.6535","supporting","0.0020","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3495","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_19628","19628","Design integrated mechanical or alternative systems, such as mechanical cooling systems with natural ventilation systems, to improve energy efficiency.","cluster_drafting","Supplemental","0.0671","0.5888","0.5325","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4550","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_19629","19629","Direct the installation, operation, maintenance, or repair of renewable energy equipment, such as heating, ventilating, and air conditioning (HVAC) or water systems.","cluster_oversight_strategy","Supplemental","0.0382","0.7432","0.8629","core","0.4305","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5005","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_19630","19630","Evaluate mechanical designs or prototypes for energy performance or environmental impact.","cluster_analysis","Supplemental","0.0216","0.5106","0.6119","supporting","0.0020","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3405","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_19631","19631","Recommend the use of utility or energy services that minimize carbon footprints.","cluster_decision_support","Supplemental","0.0358","0.6798","0.7781","core","0.3850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5840","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_19632","19632","Select or install combined heat units, power units, cogeneration equipment, or trigeneration equipment that reduces energy use or pollution.","cluster_analysis","Supplemental","0.0174","0.5040","0.6081","supporting","0.0020","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.2955","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_20733","20733","Research, design, evaluate, install, operate, or maintain mechanical products, equipment, systems or processes to meet requirements.","cluster_execution_routine","Core","0.0716","0.6898","0.4779","supporting","0.4645","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5495","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_20734","20734","Investigate equipment failures or difficulties to diagnose faulty operation and recommend remedial actions.","cluster_decision_support","Core","0.0601","0.9214","0.9182","core","0.3850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6240","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_20735","20735","Develop or test models of alternate designs or processing methods to assess feasibility, sustainability, operating condition effects, potential new applications, or necessity of modification.","cluster_drafting","Core","0.0150","0.5506","0.5103","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5400","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_20736","20736","Specify system components or direct modification of products to ensure conformance with engineering design, performance specifications, or environmental regulations.","cluster_oversight_strategy","Core","0.0516","0.9800","0.9900","core","0.4305","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5405","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_20737","20737","Assist drafters in developing the structural design of products, using drafting tools or computer-assisted drafting equipment or software.","cluster_drafting","Core","0.0553","0.6782","0.5844","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5940","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_20738","20738","Estimate costs or submit bids for engineering, construction, or extraction projects.","cluster_decision_support","Core","0.0140","0.7258","0.8048","core","0.3850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6015","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_20739","20739","Perform personnel functions, such as supervision of production workers, technicians, technologists, or other engineers.","cluster_analysis","Supplemental","0.0580","0.6268","0.6793","supporting","0.0020","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.2955","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_20740","20740","Solicit new business.","cluster_analysis","Supplemental","0.0350","0.4896","0.5998","supporting","0.0020","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.2955","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_20741","20741","Provide technical customer service.","cluster_client_interaction","Core","0.0169","0.7324","0.8506","core","0.0075","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3885","seeded_from_onet_task_inventory"
"occ_17_2141_00","task_occ_17_2141_00_20742","20742","Study industrial processes to maximize the efficiency of equipment applications, including equipment placement.","cluster_execution_routine","Supplemental","0.0147","0.2636","0.2307","optional","0.4645","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5095","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_20877","20877","Prepare, draft, and review legal documents, such as wills, deeds, patent applications, mortgages, leases, and contracts.","cluster_drafting","Core","0.0712","0.7898","0.6949","core","0.0055","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5875","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_23992","23992","Negotiate contractual agreements.","cluster_relationship_management","Core","0.0566","0.9302","0.9843","core","0.3985","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7520","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3773","3773","Advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.","cluster_client_interaction","Core","0.0495","0.9156","0.9478","core","0.1030","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7555","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3774","3774","Interpret laws, rulings and regulations for individuals and businesses.","cluster_analysis","Core","0.0802","0.9518","0.7340","core","0.2640","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7940","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3775","3775","Analyze the probable outcomes of cases, using knowledge of legal precedents.","cluster_analysis","Core","0.0766","0.9270","0.7197","core","0.2640","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7940","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3776","3776","Present and summarize cases to judges and juries.","cluster_client_interaction","Supplemental","0.0303","0.7148","0.8314","core","0.1030","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7155","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3777","3777","Evaluate findings and develop strategies and arguments in preparation for presentation of cases.","cluster_decision_support","Core","0.0150","0.8546","0.8677","core","0.4815","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7590","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3778","3778","Gather evidence to formulate defense or to initiate legal actions by such means as interviewing clients and witnesses to ascertain the facts of a case.","cluster_research_synthesis","Core","0.0766","0.9070","0.7817","core","0.4845","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7835","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3779","3779","Represent clients in court or before government agencies.","cluster_client_interaction","Core","0.0150","0.8146","0.8893","core","0.1030","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7555","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3780","3780","Examine legal data to determine advisability of defending or prosecuting lawsuit.","cluster_analysis","Core","0.0663","0.8832","0.6943","core","0.2640","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7940","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3781","3781","Select jurors, argue motions, meet with judges, and question witnesses during the course of a trial.","cluster_client_interaction","Supplemental","0.0329","0.7150","0.8315","core","0.1030","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7155","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3782","3782","Present evidence to defend clients or prosecute defendants in criminal or civil litigation.","cluster_client_interaction","Supplemental","0.0539","0.7552","0.8548","core","0.1030","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7155","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3783","3783","Study Constitution, statutes, decisions, regulations, and ordinances of quasi-judicial bodies to determine ramifications for cases.","cluster_research_synthesis","Core","0.0685","0.8512","0.7493","core","0.4845","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7835","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3785","3785","Prepare legal briefs and opinions, and file appeals in state and federal courts of appeal.","cluster_drafting","Supplemental","0.0128","0.4102","0.4747","optional","0.0055","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5475","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3786","3786","Negotiate settlements of civil disputes.","cluster_relationship_management","Core","0.0676","0.9650","0.9900","core","0.3985","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7520","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3787","3787","Confer with colleagues with specialties in appropriate areas of legal issue to establish and verify bases for legal proceedings.","cluster_coordination","Core","0.0397","0.8194","0.8225","core","0.4615","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7660","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3788","3788","Search for and examine public and other legal records to write opinions or establish ownership.","cluster_research_synthesis","Core","0.0123","0.6416","0.6277","supporting","0.4845","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7835","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3789","3789","Supervise legal assistants.","cluster_oversight_strategy","Core","0.0676","0.9800","0.9594","core","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7065","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3790","3790","Perform administrative and management functions related to the practice of law.","cluster_workflow_admin","Core","0.0172","0.5256","0.4358","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7065","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3791","3791","Act as agent, trustee, guardian, or executor for businesses or individuals.","cluster_relationship_management","Supplemental","0.0143","0.6346","0.8129","core","0.3985","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7120","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3792","3792","Probate wills and represent and advise executors and administrators of estates.","cluster_client_interaction","Supplemental","0.0649","0.7364","0.8439","core","0.1030","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.7155","seeded_from_onet_task_inventory"
"occ_23_1011_00","task_occ_23_1011_00_3793","3793","Help develop federal and state programs, draft and interpret laws and legislation, and establish enforcement procedures.","cluster_oversight_strategy","Supplemental","0.0112","0.6344","0.7590","core","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6665","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_1636","1636","Gather and analyze research data, such as statutes, decisions, and legal articles, codes, and documents.","cluster_research_synthesis","Core","0.0845","0.8264","0.8061","core","0.0000","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4210","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_1638","1638","Call upon witnesses to testify at hearings.","cluster_qa_review","Supplemental","0.0117","0.3400","0.4306","optional","0.5025","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5295","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_1639","1639","Direct and coordinate law office activity, including delivery of subpoenas.","cluster_coordination","Supplemental","0.0681","0.6296","0.7124","supporting","0.4615","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5280","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_1641","1641","Keep and monitor legal volumes to ensure that the law library is up-to-date.","cluster_documentation","Supplemental","0.0099","0.1804","0.1956","optional","0.4305","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5440","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_1642","1642","Appraise and inventory real and personal property for estate planning.","cluster_decision_support","Supplemental","0.0110","0.4614","0.6396","supporting","0.4815","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4940","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_18491","18491","Prepare affidavits or other documents, such as legal correspondence, and organize and maintain documents in paper or electronic filing system.","cluster_documentation","Core","0.0986","0.7708","0.5381","core","0.4305","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6380","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_18492","18492","Prepare for trial by performing tasks such as organizing exhibits.","cluster_drafting","Core","0.0868","0.7588","0.6311","core","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4770","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_18493","18493","Meet with clients and other professionals to discuss details of cases.","cluster_client_interaction","Core","0.0857","0.9126","0.9369","core","0.4325","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5530","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_18494","18494","File pleadings with court clerks.","cluster_oversight_strategy","Supplemental","0.0845","0.8564","0.8877","core","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4550","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_18496","18496","Arbitrate disputes between parties and assist in the real estate closing process, such as by reviewing title searches.","cluster_qa_review","Supplemental","0.0587","0.5000","0.5234","supporting","0.5025","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5385","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_21062","21062","Investigate facts and law of cases and search pertinent sources, such as public records and internet sources, to determine causes of action and to prepare cases.","cluster_research_synthesis","Core","0.0731","0.8224","0.8038","core","0.0000","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.3850","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_23994","23994","Prepare, edit, or review legal documents, including legislation, briefs, pleadings, appeals, wills, contracts, and real estate closing statements.","cluster_documentation","Core","0.0974","0.7646","0.5345","core","0.4305","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6380","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_manual_para_01","manual_para_01","Organize case chronologies, exhibits, and factual records for active matters.","cluster_documentation","Core","0.0604","0.6792","0.4849","supporting","0.4305","src_manual_role_graph_review_2026_03","0.8360","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_manual_para_02","manual_para_02","Draft discovery requests, responses, and matter summaries under attorney guidance.","cluster_drafting","Core","0.0603","0.7338","0.6166","core","0.3175","src_manual_role_graph_review_2026_03","0.7065","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_manual_para_03","manual_para_03","Track filing deadlines, court requirements, and procedural checklists.","cluster_workflow_admin","Core","0.0625","0.6440","0.5045","supporting","0.3175","src_manual_role_graph_review_2026_03","0.7065","seeded_from_onet_task_inventory"
"occ_23_2011_00","task_occ_23_2011_00_manual_para_04","manual_para_04","Prepare exhibits and supporting packets for hearings, filings, or negotiations.","cluster_qa_review","Supplemental","0.0470","0.5506","0.5527","supporting","0.5025","src_manual_role_graph_review_2026_03","0.7365","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_15228","15228","Maintain archive of images, photos, or previous work products.","cluster_drafting","Core","0.0728","0.7774","0.5217","core","0.3290","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_15229","15229","Research new software or design concepts.","cluster_research_synthesis","Core","0.0117","0.6044","0.6622","supporting","0.3900","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5925","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_23970","23970","Prepare digital files for printing.","cluster_drafting","Core","0.0577","0.7868","0.5271","core","0.3290","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5830","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_23971","23971","Research the target audience of projects.","cluster_research_synthesis","Core","0.0544","0.8358","0.7964","core","0.3900","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5925","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_23972","23972","Write or edit copy for clients.","cluster_client_interaction","Supplemental","0.0085","0.4090","0.5630","optional","0.2150","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5585","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_299","299","Create designs, concepts, and sample layouts, based on knowledge of layout principles and esthetic design concepts.","cluster_drafting","Core","0.0832","0.8456","0.5612","core","0.3290","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6370","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_300","300","Determine size and arrangement of illustrative material and copy, and select style and size of type.","cluster_drafting","Core","0.0851","0.8580","0.5684","core","0.3290","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_301","301","Use computer software to generate new images.","cluster_drafting","Core","0.0822","0.8394","0.5577","core","0.3290","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_302","302","Mark up, paste, and assemble final layouts to prepare layouts for printer.","cluster_drafting","Core","0.0147","0.6236","0.4325","supporting","0.3290","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5830","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_303","303","Draw and print charts, graphs, illustrations, and other artwork, using computer.","cluster_drafting","Core","0.0747","0.7898","0.5289","core","0.3290","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_304","304","Review final layouts and suggest improvements, as needed.","cluster_qa_review","Core","0.0860","0.9242","0.8176","core","0.1535","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5610","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_305","305","Confer with clients to discuss and determine layout design.","cluster_client_interaction","Core","0.0155","0.8084","0.7947","core","0.2150","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5985","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_306","306","Develop graphics and layouts for product illustrations, company logos, and Web sites.","cluster_drafting","Core","0.0841","0.8518","0.5648","core","0.3290","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6055","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_307","307","Key information into computer equipment to create layouts for client or supervisor.","cluster_client_interaction","Core","0.0879","0.9800","0.8942","core","0.2150","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5985","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_308","308","Prepare illustrations or rough sketches of material, discussing them with clients or supervisors and making necessary changes.","cluster_client_interaction","Core","0.0142","0.7650","0.7695","core","0.2150","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5985","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_309","309","Study illustrations and photographs to plan presentation of materials, products, or services.","cluster_client_interaction","Core","0.0517","0.8910","0.8426","core","0.2150","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5715","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_310","310","Prepare notes and instructions for workers who assemble and prepare final layouts for printing.","cluster_drafting","Core","0.0709","0.7650","0.5145","core","0.3290","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5830","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_312","312","Photograph layouts, using camera, to make layout prints for supervisors or clients.","cluster_client_interaction","Supplemental","0.0352","0.5448","0.6418","supporting","0.2150","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5585","seeded_from_onet_task_inventory"
"occ_27_1024_00","task_occ_27_1024_00_313","313","Produce still and animated graphics for on-air and taped portions of television news broadcasts, using electronic video equipment.","cluster_drafting","Core","0.0095","0.4500","0.3318","supporting","0.3290","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5560","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22623","22623","Write commentaries, columns, or scripts, using computers.","cluster_drafting","Core","0.0685","0.8828","0.6790","core","0.2850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5950","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22624","22624","Coordinate and serve as an anchor on news broadcast programs.","cluster_coordination","Core","0.0685","0.9800","0.8390","core","0.2600","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6020","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22625","22625","Examine news items of local, national, and international significance to determine topics to address, or obtain assignments from editorial staff members.","cluster_workflow_admin","Core","0.0670","0.8004","0.5952","core","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.4950","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22626","22626","Analyze and interpret news and information received from various sources to broadcast the information.","cluster_analysis","Core","0.0670","0.9704","0.8644","core","0.1015","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5855","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22627","22627","Receive assignments or evaluate leads or tips to develop story ideas.","cluster_drafting","Core","0.0395","0.8048","0.6338","core","0.2850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5950","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22628","22628","Research a story's background information to provide complete and accurate information.","cluster_research_synthesis","Core","0.0391","0.8786","0.8284","core","0.0885","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5575","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22629","22629","Arrange interviews with people who can provide information about a story.","cluster_drafting","Core","0.0128","0.6856","0.5646","supporting","0.2850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5455","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22630","22630","Gather information and develop perspectives about news subjects through research, interviews, observation, and experience.","cluster_research_synthesis","Core","0.0641","0.9256","0.8556","core","0.0885","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5890","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22631","22631","Select material most pertinent to presentation, and organize this material into appropriate formats.","cluster_coordination","Core","0.0641","0.9800","0.8390","core","0.2600","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5840","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22632","22632","Present news stories, and introduce in-depth videotaped segments or live transmissions from on-the-scene reporters.","cluster_documentation","Core","0.0627","0.7832","0.5063","core","0.2805","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6070","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22633","22633","Establish and maintain relationships with individuals who are credible sources of information.","cluster_relationship_management","Core","0.0361","0.9552","0.9900","core","0.5085","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5460","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22634","22634","Report news stories for publication or broadcast, describing the background and details of events.","cluster_documentation","Core","0.0357","0.6990","0.4574","supporting","0.2805","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6070","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22635","22635","Revise work to meet editorial approval or to fit time or space requirements.","cluster_drafting","Core","0.0119","0.6484","0.5431","supporting","0.2850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5455","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22636","22636","Review and evaluate notes taken about news events to isolate pertinent facts and details.","cluster_qa_review","Core","0.0376","0.8092","0.6729","core","0.2410","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6240","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22637","22637","Investigate breaking news developments, such as disasters, crimes, or human-interest stories.","cluster_drafting","Core","0.0118","0.6422","0.5395","supporting","0.2850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5950","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22638","22638","Review written, audio, or video copy, and correct errors in content, grammar, or punctuation, following prescribed editorial style and formatting guidelines.","cluster_qa_review","Core","0.0561","0.8374","0.6893","core","0.2410","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6240","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22639","22639","Report on specialized fields such as medicine, green technology, environmental issues, science, politics, sports, arts, consumer affairs, business, religion, crime, or education.","cluster_documentation","Core","0.0109","0.5550","0.3739","supporting","0.2805","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6070","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22640","22640","Determine a published or broadcasted story's emphasis, length, and format, organizing material accordingly.","cluster_drafting","Core","0.0108","0.5988","0.5143","supporting","0.2850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5455","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22641","22641","Transmit news stories or reporting information from remote locations, using equipment such as satellite phones, telephones, fax machines, or modems.","cluster_documentation","Core","0.0404","0.6642","0.4372","supporting","0.2805","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6070","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22642","22642","Check reference materials, such as books, news files, or public records, to obtain relevant facts.","cluster_documentation","Core","0.0102","0.5240","0.3559","supporting","0.2805","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6070","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22643","22643","Discuss issues with editors to establish priorities or positions.","cluster_drafting","Core","0.0297","0.6622","0.5511","supporting","0.2850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5455","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22644","22644","Photograph or videotape news events.","cluster_drafting","Core","0.0099","0.5616","0.4927","supporting","0.2850","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5455","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22645","22645","Present live or recorded commentary via broadcast media.","cluster_documentation","Core","0.0488","0.6654","0.4379","supporting","0.2805","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.6070","seeded_from_onet_task_inventory"
"occ_27_3023_00","task_occ_27_3023_00_22646","22646","Take pictures or video, and process them for inclusion in a story.","cluster_execution_routine","Core","0.0098","0.4554","0.3751","supporting","0.3175","src_onet_30_1|src_v2_role_graph_seed_2026_03","0.5040","seeded_from_onet_task_inventory"
